"SiteID","ConfigID","AntennaID","Node","ValidNode","StartDate","EndDate","Comment","SiteType","SiteName","ModelMainBranch","AntennaGroup","ArrayOrder","SiteDescription","SiteTypeName","RKM","RKMTotal","Latitude","Longitude"
"BTU",110,"A1","BTUA0",NA,2015-10-15 13:30:00,2018-08-01 00:00:00,NA,"INT","Big Timber Creek - Upper",NA,"Upstream Array",NA,"This in-stream detection system on Big Timber Creek is located approximately 10.8 km upstream of the confluence with the Lemhi River and is comprised of two arrays.  Each array consists of two 10 ft antennas to span the width of the channel. BTM is operated by the Integrated Status and Effectiveness Monitoring Project (ISEMP) cooperators Idaho Fish and Game and Quantitative Consultants, Inc. This site is powered by a propane thermoelectric generator.  Remote communication is provided by a cellular telephone modem. Site was decomissioned in August 2018.","Instream Remote Detection System","522.303.416.089.011",1341,44.61386,-113.397036
"BTU",110,"A2","BTUA0",NA,2015-10-15 13:30:00,2018-08-01 00:00:00,NA,"INT","Big Timber Creek - Upper",NA,"Upstream Array",NA,"This in-stream detection system on Big Timber Creek is located approximately 10.8 km upstream of the confluence with the Lemhi River and is comprised of two arrays.  Each array consists of two 10 ft antennas to span the width of the channel. BTM is operated by the Integrated Status and Effectiveness Monitoring Project (ISEMP) cooperators Idaho Fish and Game and Quantitative Consultants, Inc. This site is powered by a propane thermoelectric generator.  Remote communication is provided by a cellular telephone modem. Site was decomissioned in August 2018.","Instream Remote Detection System","522.303.416.089.011",1341,44.61386,-113.397036
"BTU",110,"A3","BTUB0",NA,2015-10-15 13:30:00,2018-08-01 00:00:00,NA,"INT","Big Timber Creek - Upper",NA,"Downstream Array",NA,"This in-stream detection system on Big Timber Creek is located approximately 10.8 km upstream of the confluence with the Lemhi River and is comprised of two arrays.  Each array consists of two 10 ft antennas to span the width of the channel. BTM is operated by the Integrated Status and Effectiveness Monitoring Project (ISEMP) cooperators Idaho Fish and Game and Quantitative Consultants, Inc. This site is powered by a propane thermoelectric generator.  Remote communication is provided by a cellular telephone modem. Site was decomissioned in August 2018.","Instream Remote Detection System","522.303.416.089.011",1341,44.61386,-113.397036
"BTU",110,"A4","BTUB0",NA,2015-10-15 13:30:00,2018-08-01 00:00:00,NA,"INT","Big Timber Creek - Upper",NA,"Downstream Array",NA,"This in-stream detection system on Big Timber Creek is located approximately 10.8 km upstream of the confluence with the Lemhi River and is comprised of two arrays.  Each array consists of two 10 ft antennas to span the width of the channel. BTM is operated by the Integrated Status and Effectiveness Monitoring Project (ISEMP) cooperators Idaho Fish and Game and Quantitative Consultants, Inc. This site is powered by a propane thermoelectric generator.  Remote communication is provided by a cellular telephone modem. Site was decomissioned in August 2018.","Instream Remote Detection System","522.303.416.089.011",1341,44.61386,-113.397036
"BVC",100,"B1","Below_GRA_Obs",NA,2009-01-01 00:00:00,2014-07-17 00:00:00,NA,"INT","Beaver Creek, Methow River",NA,"UPPER IN-STREAM ARRAY",NA,"This is a permanent instream PIT tag interrogation site on Beaver Creek in the Methow River Basin. From 2009 until 2014, the site was located at river kilometer 3 and had 6 antennas in 3 rows. In July 2014, the site was burned over by a wildfire and removed. In March 2015, the site was reinstalled 2 kilometers downstream from the original location. The new site configuration consists of three 10-foot PVC antennas, with each antenna spanning the wetted width of the channel during base flows.  There is an upstream, middle, and downstream antenna installed in flat-plate configuration.  The antennas are operated by a FS-1001M (MUX) unit.  The antennas were built and installed by WDFW.  The site is connected to grid power to charge the battery bank powering the detection system.  BVC has remote communication abilities provided by a cellular modem and a QuBE datalogger.","Instream Remote Detection System","843.057.001",901,48.331298,-120.057397
"BVC",100,"B2","Below_GRA_Obs",NA,2009-01-01 00:00:00,2014-07-17 00:00:00,NA,"INT","Beaver Creek, Methow River",NA,"UPPER IN-STREAM ARRAY",NA,"This is a permanent instream PIT tag interrogation site on Beaver Creek in the Methow River Basin. From 2009 until 2014, the site was located at river kilometer 3 and had 6 antennas in 3 rows. In July 2014, the site was burned over by a wildfire and removed. In March 2015, the site was reinstalled 2 kilometers downstream from the original location. The new site configuration consists of three 10-foot PVC antennas, with each antenna spanning the wetted width of the channel during base flows.  There is an upstream, middle, and downstream antenna installed in flat-plate configuration.  The antennas are operated by a FS-1001M (MUX) unit.  The antennas were built and installed by WDFW.  The site is connected to grid power to charge the battery bank powering the detection system.  BVC has remote communication abilities provided by a cellular modem and a QuBE datalogger.","Instream Remote Detection System","843.057.001",901,48.331298,-120.057397
"BVC",100,"B3","Below_GRA_Obs",NA,2009-01-01 00:00:00,2014-07-17 00:00:00,NA,"INT","Beaver Creek, Methow River",NA,"MIDDLE IN-STREAM ARRAY",NA,"This is a permanent instream PIT tag interrogation site on Beaver Creek in the Methow River Basin. From 2009 until 2014, the site was located at river kilometer 3 and had 6 antennas in 3 rows. In July 2014, the site was burned over by a wildfire and removed. In March 2015, the site was reinstalled 2 kilometers downstream from the original location. The new site configuration consists of three 10-foot PVC antennas, with each antenna spanning the wetted width of the channel during base flows.  There is an upstream, middle, and downstream antenna installed in flat-plate configuration.  The antennas are operated by a FS-1001M (MUX) unit.  The antennas were built and installed by WDFW.  The site is connected to grid power to charge the battery bank powering the detection system.  BVC has remote communication abilities provided by a cellular modem and a QuBE datalogger.","Instream Remote Detection System","843.057.001",901,48.331298,-120.057397
"BVC",100,"B4","Below_GRA_Obs",NA,2009-01-01 00:00:00,2014-07-17 00:00:00,NA,"INT","Beaver Creek, Methow River",NA,"MIDDLE IN-STREAM ARRAY",NA,"This is a permanent instream PIT tag interrogation site on Beaver Creek in the Methow River Basin. From 2009 until 2014, the site was located at river kilometer 3 and had 6 antennas in 3 rows. In July 2014, the site was burned over by a wildfire and removed. In March 2015, the site was reinstalled 2 kilometers downstream from the original location. The new site configuration consists of three 10-foot PVC antennas, with each antenna spanning the wetted width of the channel during base flows.  There is an upstream, middle, and downstream antenna installed in flat-plate configuration.  The antennas are operated by a FS-1001M (MUX) unit.  The antennas were built and installed by WDFW.  The site is connected to grid power to charge the battery bank powering the detection system.  BVC has remote communication abilities provided by a cellular modem and a QuBE datalogger.","Instream Remote Detection System","843.057.001",901,48.331298,-120.057397
"BVC",100,"B5","Below_GRA_Obs",NA,2009-01-01 00:00:00,2014-07-17 00:00:00,NA,"INT","Beaver Creek, Methow River",NA,"LOWER IN-STREAM ARRAY",NA,"This is a permanent instream PIT tag interrogation site on Beaver Creek in the Methow River Basin. From 2009 until 2014, the site was located at river kilometer 3 and had 6 antennas in 3 rows. In July 2014, the site was burned over by a wildfire and removed. In March 2015, the site was reinstalled 2 kilometers downstream from the original location. The new site configuration consists of three 10-foot PVC antennas, with each antenna spanning the wetted width of the channel during base flows.  There is an upstream, middle, and downstream antenna installed in flat-plate configuration.  The antennas are operated by a FS-1001M (MUX) unit.  The antennas were built and installed by WDFW.  The site is connected to grid power to charge the battery bank powering the detection system.  BVC has remote communication abilities provided by a cellular modem and a QuBE datalogger.","Instream Remote Detection System","843.057.001",901,48.331298,-120.057397
"BVC",100,"B6","Below_GRA_Obs",NA,2009-01-01 00:00:00,2014-07-17 00:00:00,NA,"INT","Beaver Creek, Methow River",NA,"LOWER IN-STREAM ARRAY",NA,"This is a permanent instream PIT tag interrogation site on Beaver Creek in the Methow River Basin. From 2009 until 2014, the site was located at river kilometer 3 and had 6 antennas in 3 rows. In July 2014, the site was burned over by a wildfire and removed. In March 2015, the site was reinstalled 2 kilometers downstream from the original location. The new site configuration consists of three 10-foot PVC antennas, with each antenna spanning the wetted width of the channel during base flows.  There is an upstream, middle, and downstream antenna installed in flat-plate configuration.  The antennas are operated by a FS-1001M (MUX) unit.  The antennas were built and installed by WDFW.  The site is connected to grid power to charge the battery bank powering the detection system.  BVC has remote communication abilities provided by a cellular modem and a QuBE datalogger.","Instream Remote Detection System","843.057.001",901,48.331298,-120.057397
"BVC",110,"B1","Below_GRA_Obs",NA,2015-03-05 00:00:00,NA,NA,"INT","Beaver Creek, Methow River",NA,"Upstream Antenna",NA,"This is a permanent instream PIT tag interrogation site on Beaver Creek in the Methow River Basin. From 2009 until 2014, the site was located at river kilometer 3 and had 6 antennas in 3 rows. In July 2014, the site was burned over by a wildfire and removed. In March 2015, the site was reinstalled 2 kilometers downstream from the original location. The new site configuration consists of three 10-foot PVC antennas, with each antenna spanning the wetted width of the channel during base flows.  There is an upstream, middle, and downstream antenna installed in flat-plate configuration.  The antennas are operated by a FS-1001M (MUX) unit.  The antennas were built and installed by WDFW.  The site is connected to grid power to charge the battery bank powering the detection system.  BVC has remote communication abilities provided by a cellular modem and a QuBE datalogger.","Instream Remote Detection System","843.057.001",901,48.331298,-120.057397
"BVC",110,"B2","Below_GRA_Obs",NA,2015-03-05 00:00:00,NA,NA,"INT","Beaver Creek, Methow River",NA,"Middle Antenna",NA,"This is a permanent instream PIT tag interrogation site on Beaver Creek in the Methow River Basin. From 2009 until 2014, the site was located at river kilometer 3 and had 6 antennas in 3 rows. In July 2014, the site was burned over by a wildfire and removed. In March 2015, the site was reinstalled 2 kilometers downstream from the original location. The new site configuration consists of three 10-foot PVC antennas, with each antenna spanning the wetted width of the channel during base flows.  There is an upstream, middle, and downstream antenna installed in flat-plate configuration.  The antennas are operated by a FS-1001M (MUX) unit.  The antennas were built and installed by WDFW.  The site is connected to grid power to charge the battery bank powering the detection system.  BVC has remote communication abilities provided by a cellular modem and a QuBE datalogger.","Instream Remote Detection System","843.057.001",901,48.331298,-120.057397
"BVC",110,"B3","Below_GRA_Obs",NA,2015-03-05 00:00:00,NA,NA,"INT","Beaver Creek, Methow River",NA,"Downstream Antenna",NA,"This is a permanent instream PIT tag interrogation site on Beaver Creek in the Methow River Basin. From 2009 until 2014, the site was located at river kilometer 3 and had 6 antennas in 3 rows. In July 2014, the site was burned over by a wildfire and removed. In March 2015, the site was reinstalled 2 kilometers downstream from the original location. The new site configuration consists of three 10-foot PVC antennas, with each antenna spanning the wetted width of the channel during base flows.  There is an upstream, middle, and downstream antenna installed in flat-plate configuration.  The antennas are operated by a FS-1001M (MUX) unit.  The antennas were built and installed by WDFW.  The site is connected to grid power to charge the battery bank powering the detection system.  BVC has remote communication abilities provided by a cellular modem and a QuBE datalogger.","Instream Remote Detection System","843.057.001",901,48.331298,-120.057397
"BVJ",100,"C0","Below_GRA_Obs",NA,1992-05-01 01:00:00,1994-01-01 00:00:00,NA,"INT","BONNEVILLE DAM DMS1 SUBSAMPLE",NA,"SAMPLE ROOM",NA,"Bonneville Dam PH1 Juvenile Bypass (DSM1) sub-sample","Juvenile Fish Bypass Facility","234",234,45.641418,-121.946237
"BVJ",110,"C0","Below_GRA_Obs",NA,1994-01-01 00:00:00,2003-02-20 00:00:00,NA,"INT","BONNEVILLE DAM DMS1 SUBSAMPLE",NA,"SAMPLE ROOM",NA,"Bonneville Dam PH1 Juvenile Bypass (DSM1) sub-sample","Juvenile Fish Bypass Facility","234",234,45.641418,-121.946237
"BVP",100,"01","Below_GRA_Obs",NA,2006-01-01 00:00:00,2007-01-01 00:00:00,NA,"INT","Beaver Creek Acclimation Pond",NA,"POND EXIT",NA,"Beaver Creek Acclimation Pond, Wenatchee River Basin","Monitored Fish Release","754.075.001",830,47.76822394,-120.6482218
"BVP",100,"02","Below_GRA_Obs",NA,2006-01-01 00:00:00,2007-01-01 00:00:00,NA,"INT","Beaver Creek Acclimation Pond",NA,"POND EXIT",NA,"Beaver Creek Acclimation Pond, Wenatchee River Basin","Monitored Fish Release","754.075.001",830,47.76822394,-120.6482218
"BVP",110,"01","Below_GRA_Obs",NA,2007-01-01 00:00:00,NA,NA,"INT","Beaver Creek Acclimation Pond",NA,"POND INLET",NA,"Beaver Creek Acclimation Pond, Wenatchee River Basin","Monitored Fish Release","754.075.001",830,47.76822394,-120.6482218
"BVP",110,"02","Below_GRA_Obs",NA,2007-01-01 00:00:00,NA,NA,"INT","Beaver Creek Acclimation Pond",NA,"POND EXIT",NA,"Beaver Creek Acclimation Pond, Wenatchee River Basin","Monitored Fish Release","754.075.001",830,47.76822394,-120.6482218
"BVP",110,"03","Below_GRA_Obs",NA,2007-01-01 00:00:00,NA,NA,"INT","Beaver Creek Acclimation Pond",NA,"POND EXIT",NA,"Beaver Creek Acclimation Pond, Wenatchee River Basin","Monitored Fish Release","754.075.001",830,47.76822394,-120.6482218
"BVT",100,"01","Below_GRA_Obs",NA,2011-03-01 00:00:00,2014-08-07 00:00:00,NA,"INT","Beaver Creek Temporary Array",NA,"Instream Array",NA,"This site is a temporary PIT tag detection system located at rkm 0.5 on Beaver Creek, Wenatchee River Basin. The detection system consists of one 10-foot antenna, installed in pass-through configuration. The antenna spans the wetted width of the channel during base flows. The antenna is operated by an Allflex RM 310 reader board. Data from the antenna is stored on an Acumen DataBridge. A 6 VDC battery bank powers the detection system. The antenna was built and installed by WDFW. The site is typically installed and operated March-June annually.","Instream Remote Detection System","754.075.001",830,47.76483055,-120.6562638
"BVX",100,"01","Below_GRA_Obs",NA,1996-04-26 00:00:00,2000-03-06 08:36:49,NA,"INT","Bonneville PH1 Juvenile (Exp.)",NA,"FLAT PLATE",NA,"Flat Plate Detector (experimental) at Bonneville Dam PH1 DSM; replaced by B1J","Juvenile Fish Bypass Facility","234",234,45.641418,-121.945961
"BVX",100,"02","Below_GRA_Obs",NA,1996-04-26 00:00:00,2000-03-06 08:36:49,NA,"INT","Bonneville PH1 Juvenile (Exp.)",NA,"FLAT PLATE",NA,"Flat Plate Detector (experimental) at Bonneville Dam PH1 DSM; replaced by B1J","Juvenile Fish Bypass Facility","234",234,45.641418,-121.945961
"BVX",110,"00","Below_GRA_Obs",NA,2000-03-06 08:36:49,2000-07-28 06:41:28,NA,"INT","Bonneville PH1 Juvenile (Exp.)",NA,"FLAT PLATE SE QUAD",NA,"Flat Plate Detector (experimental) at Bonneville Dam PH1 DSM; replaced by B1J","Juvenile Fish Bypass Facility","234",234,45.641418,-121.945961
"BVX",110,"01","Below_GRA_Obs",NA,2000-03-06 08:36:49,2000-07-28 06:41:28,NA,"INT","Bonneville PH1 Juvenile (Exp.)",NA,"FLAT PLATE SW QUAD",NA,"Flat Plate Detector (experimental) at Bonneville Dam PH1 DSM; replaced by B1J","Juvenile Fish Bypass Facility","234",234,45.641418,-121.945961
"BVX",110,"02","Below_GRA_Obs",NA,2000-03-06 08:36:49,2000-07-28 06:41:28,NA,"INT","Bonneville PH1 Juvenile (Exp.)",NA,"FLAT PLATE NE QUAD",NA,"Flat Plate Detector (experimental) at Bonneville Dam PH1 DSM; replaced by B1J","Juvenile Fish Bypass Facility","234",234,45.641418,-121.945961
"BVX",110,"03","Below_GRA_Obs",NA,2000-03-06 08:36:49,2000-07-28 06:41:28,NA,"INT","Bonneville PH1 Juvenile (Exp.)",NA,"FLAT PLATE NW QUAD",NA,"Flat Plate Detector (experimental) at Bonneville Dam PH1 DSM; replaced by B1J","Juvenile Fish Bypass Facility","234",234,45.641418,-121.945961
"BVX",120,"01","Below_GRA_Obs",NA,2000-07-28 06:41:28,2003-02-20 00:00:00,NA,"INT","Bonneville PH1 Juvenile (Exp.)",NA,"FLAT PLATE SE QUAD",NA,"Flat Plate Detector (experimental) at Bonneville Dam PH1 DSM; replaced by B1J","Juvenile Fish Bypass Facility","234",234,45.641418,-121.945961
"BVX",120,"02","Below_GRA_Obs",NA,2000-07-28 06:41:28,2003-02-20 00:00:00,NA,"INT","Bonneville PH1 Juvenile (Exp.)",NA,"FLAT PLATE SW QUAD",NA,"Flat Plate Detector (experimental) at Bonneville Dam PH1 DSM; replaced by B1J","Juvenile Fish Bypass Facility","234",234,45.641418,-121.945961
"BVX",120,"03","Below_GRA_Obs",NA,2000-07-28 06:41:28,2003-02-20 00:00:00,NA,"INT","Bonneville PH1 Juvenile (Exp.)",NA,"FLAT PLATE NE QUAD",NA,"Flat Plate Detector (experimental) at Bonneville Dam PH1 DSM; replaced by B1J","Juvenile Fish Bypass Facility","234",234,45.641418,-121.945961
"BVX",120,"04","Below_GRA_Obs",NA,2000-07-28 06:41:28,2003-02-20 00:00:00,NA,"INT","Bonneville PH1 Juvenile (Exp.)",NA,"FLAT PLATE NW QUAD",NA,"Flat Plate Detector (experimental) at Bonneville Dam PH1 DSM; replaced by B1J","Juvenile Fish Bypass Facility","234",234,45.641418,-121.945961
"BWL",100,"2A","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 52",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"2B","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 52",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"3A","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 53",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"3B","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 53",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"44","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"Weir 44 - AFF",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"45","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"Weir 45 - AFF",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"47","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"Weir 47 - AFF",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"48","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"Weir 48 - AFF",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"4A","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 54",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"4B","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 54",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"5A","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 55",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"5B","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 55",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"6A","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 56",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"6B","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 56",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"7A","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 57",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"7B","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 57",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"8A","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 58",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"8B","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 58",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"9A","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 59",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"9B","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 59",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"AA","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 34",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"AB","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 34",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"BA","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 35",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"BB","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 35",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"CA","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 36",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"CB","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 36",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"DA","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 37",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"BWL",100,"DB","Below_GRA_Obs",NA,2001-03-23 16:31:45,2002-12-03 00:00:00,NA,"INT","Bonneville WA Shore Ladder",NA,"WEIR 37",NA,"Washington Shore Adult Fishway at Bonneville Dam; replaced by BO3","Adult Fishway","234",234,45.64978797,-121.9365311
"CAC",100,"C1","CACA0",NA,2010-11-01 00:00:00,2017-11-17 11:00:00,NA,"INT","Canyon Creek ISA @ km 1",NA,"UPSTREAM ANTENNA",NA,"In-stream detection system consisting of a tandem array located in Canyon Creek. The array (CAC) located 100-meters upstream of the confluence with the Lemhi River. The site consists of two 5ft x 3ft HDPE pipe antennas connected to standalone Biomark IS1001 readers. The site is powered by solar and remote communication is provided by a 4G cellular modem. The site was originally installed in 2010 about 900 meters upstream of its current location, to which it was relocated in 2018.","Instream Remote Detection System","522.303.416.090.001",1332,44.691096,-113.365294
"CAC",100,"C2","CACB0",NA,2010-11-01 00:00:00,2017-11-17 11:00:00,NA,"INT","Canyon Creek ISA @ km 1",NA,"DOWNSTREAM ANTENNA",NA,"In-stream detection system consisting of a tandem array located in Canyon Creek. The array (CAC) located 100-meters upstream of the confluence with the Lemhi River. The site consists of two 5ft x 3ft HDPE pipe antennas connected to standalone Biomark IS1001 readers. The site is powered by solar and remote communication is provided by a 4G cellular modem. The site was originally installed in 2010 about 900 meters upstream of its current location, to which it was relocated in 2018.","Instream Remote Detection System","522.303.416.090.001",1332,44.691096,-113.365294
"CAC",110,"01","CACA0",NA,2017-11-17 11:00:00,NA,NA,"INT","Canyon Creek ISA @ km 1",NA,"Upstream Antenna",NA,"In-stream detection system consisting of a tandem array located in Canyon Creek. The array (CAC) located 100-meters upstream of the confluence with the Lemhi River. The site consists of two 5ft x 3ft HDPE pipe antennas connected to standalone Biomark IS1001 readers. The site is powered by solar and remote communication is provided by a 4G cellular modem. The site was originally installed in 2010 about 900 meters upstream of its current location, to which it was relocated in 2018.","Instream Remote Detection System","522.303.416.090.001",1332,44.691096,-113.365294
"CAC",110,"02","CACB0",NA,2017-11-17 11:00:00,NA,NA,"INT","Canyon Creek ISA @ km 1",NA,"Downstream Antenna",NA,"In-stream detection system consisting of a tandem array located in Canyon Creek. The array (CAC) located 100-meters upstream of the confluence with the Lemhi River. The site consists of two 5ft x 3ft HDPE pipe antennas connected to standalone Biomark IS1001 readers. The site is powered by solar and remote communication is provided by a 4G cellular modem. The site was originally installed in 2010 about 900 meters upstream of its current location, to which it was relocated in 2018.","Instream Remote Detection System","522.303.416.090.001",1332,44.691096,-113.365294
"CAL",100,"01","Below_GRA_Obs",NA,2010-03-25 00:00:00,2012-04-12 11:22:31,NA,"INT","Carson NFH Adult Return Ladder",NA,"ADULT RETURN LADDER",NA,"Hatchery adult spring Chinook return ladder from the Wind River to Carson NFH.","Hatchery Returns","251.028.000",279,45.86791,-121.974702
"CAL",100,"02","Below_GRA_Obs",NA,2010-03-25 00:00:00,2012-04-12 11:22:31,NA,"INT","Carson NFH Adult Return Ladder",NA,"ADULT RETURN LADDER",NA,"Hatchery adult spring Chinook return ladder from the Wind River to Carson NFH.","Hatchery Returns","251.028.000",279,45.86791,-121.974702
"CAL",110,"F1","Below_GRA_Obs",NA,2012-04-12 11:22:31,NA,NA,"INT","Carson NFH Adult Return Ladder",NA,"ADULT RETURN LADDER",NA,"Hatchery adult spring Chinook return ladder from the Wind River to Carson NFH.","Hatchery Returns","251.028.000",279,45.86791,-121.974702
"CAL",110,"F2","Below_GRA_Obs",NA,2012-04-12 11:22:31,NA,NA,"INT","Carson NFH Adult Return Ladder",NA,"ADULT RETURN LADDER",NA,"Hatchery adult spring Chinook return ladder from the Wind River to Carson NFH.","Hatchery Returns","251.028.000",279,45.86791,-121.974702
