"ID","TrapDate","TagID","ObsDate","lastObsDate","SiteID","Node","AutoProcStatus","UserProcStatus","ModelObs","ValidPath","UserComment","NodeOrder","Direction","BranchNum","Group","Migration"
2788,9/22/2015 0:00:00,"384.3B23AD60C2",9/22/2015 10:00:00,9/22/2015 12:41:19,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2789,9/22/2015 0:00:00,"384.3B23AD60C2",3/16/2016 11:30:00,3/16/2016 11:30:00,"LOOKGC","LOOKGC",1,1,1,1,,2.00,"Up","17","LookingGlass","Upstream"
2790,9/22/2015 0:00:00,"384.3B23AD60CE",9/22/2015 10:00:00,9/22/2015 13:44:12,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2791,9/22/2015 0:00:00,"384.3B23AD6316",9/22/2015 8:53:22,9/22/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2792,9/22/2015 0:00:00,"384.3B23AD647F",9/22/2015 9:42:43,9/22/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2793,9/22/2015 0:00:00,"384.3B23AD64A8",9/22/2015 7:36:25,9/22/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2794,9/22/2015 0:00:00,"384.3B23AD64C8",9/22/2015 10:00:00,9/22/2015 13:19:25,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2795,9/22/2015 0:00:00,"384.3B23AD64C8",2/21/2016 2:08:51,2/21/2016 2:08:51,"JOC","JOCB0",1,1,1,1,,2.00,"Up","9","JosephCreek","Upstream"
2796,9/22/2015 0:00:00,"384.3B23AD64C8",2/21/2016 2:16:35,2/22/2016 7:09:29,"JOC","JOCA0",1,1,1,1,,3.00,"Up","9","JosephCreek","Upstream"
2797,9/22/2015 0:00:00,"384.3B23AD64C8",3/5/2016 19:26:29,3/5/2016 19:26:38,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2798,9/22/2015 0:00:00,"384.3B23AD64C8",3/5/2016 19:28:55,3/5/2016 19:28:55,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2799,9/22/2015 0:00:00,"384.3B23AD64C8",3/6/2016 9:32:09,3/7/2016 2:58:03,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2800,9/22/2015 0:00:00,"384.3B23AD64C8",3/7/2016 2:59:53,3/7/2016 3:00:09,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2801,9/22/2015 0:00:00,"384.3B23AD64C8",3/7/2016 8:00:00,3/7/2016 8:00:00,"JOSEPC","JOSEPC",1,1,1,1,,4.00,"Up","9","JosephCreek","Upstream"
2802,9/22/2015 0:00:00,"384.3B23AD6674",9/22/2015 10:00:00,9/22/2015 13:02:08,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2803,9/22/2015 0:00:00,"384.3B23AD6674",2/28/2016 13:27:23,2/28/2016 19:54:30,"ACM","ACMA0",1,1,1,1,,3.00,"Up","5","Asotin","Upstream"
2804,9/22/2015 0:00:00,"384.3B23AD67D9",9/22/2015 8:44:21,9/22/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2805,9/22/2015 0:00:00,"384.3B23AD67D9",4/10/2016 1:05:17,4/10/2016 1:05:17,"USI","USI",1,1,1,1,,3.00,"Up","26","UpperSalmon","Upstream"
2806,9/22/2015 0:00:00,"384.3B23AD67EA",9/22/2015 10:00:00,9/22/2015 10:54:37,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2807,9/22/2015 0:00:00,"384.3B23AD6969",9/22/2015 10:00:00,9/22/2015 10:37:01,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2808,9/22/2015 0:00:00,"384.3B23AD6AEF",9/22/2015 10:00:00,9/22/2015 16:32:13,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2809,9/22/2015 0:00:00,"384.3B23AD6AEF",10/22/2015 22:39:49,10/22/2015 22:39:49,"IR2","IR2",1,1,0,1,"removed early run",3.00,"Up","11","ImnahaRiver","Upstream"
2810,9/22/2015 0:00:00,"384.3B23AD6AEF",4/9/2016 12:52:36,4/9/2016 12:52:36,"IR1","IR1",1,1,1,1,,2.00,"Down","11","ImnahaRiver","Upstream"
2811,9/22/2015 0:00:00,"384.3B23AD6AEF",4/20/2016 13:07:13,4/20/2016 13:07:13,"BSC","BSCA0",1,1,1,1,,5.00,"Up","11","ImnahaRiver","Upstream"
2812,9/22/2015 0:00:00,"384.3B23ADC485",9/22/2015 10:00:00,9/22/2015 11:19:29,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2813,9/22/2015 0:00:00,"384.3B23ADC485",2/19/2016 14:32:08,2/19/2016 14:32:08,"JOC","JOCB0",1,1,1,1,,2.00,"Up","9","JosephCreek","Upstream"
2814,9/22/2015 0:00:00,"384.3B23ADC485",2/19/2016 14:32:50,2/19/2016 14:32:50,"JOC","JOCA0",1,1,1,1,,3.00,"Up","9","JosephCreek","Upstream"
2815,9/22/2015 0:00:00,"384.3B23ADC485",2/20/2016 8:00:00,4/14/2016 7:00:00,"JOSEPC","JOSEPC",1,1,1,1,,4.00,"Up","9","JosephCreek","Upstream"
2816,9/22/2015 0:00:00,"384.3B23ADC485",4/14/2016 19:36:52,4/14/2016 19:36:52,"JOC","JOCA0",1,1,0,1,,3.00,"Down","9","JosephCreek","Downstream"
2817,9/22/2015 0:00:00,"384.3B23ADC485",4/14/2016 19:37:06,4/14/2016 19:37:06,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Downstream"
2818,9/22/2015 0:00:00,"384.3B23ADD329",9/22/2015 10:00:00,9/22/2015 14:17:36,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2819,9/22/2015 0:00:00,"384.3B23ADD329",4/25/2016 11:47:34,4/25/2016 11:47:34,"YFK","YFKB0",1,1,1,1,,4.00,"Up","26","UpperSalmon","Upstream"
2820,9/22/2015 0:00:00,"384.3B23ADD329",4/25/2016 11:49:22,4/25/2016 11:49:22,"YFK","YFKA0",1,1,1,1,,5.00,"Up","26","UpperSalmon","Upstream"
2821,9/22/2015 0:00:00,"384.3B23ADD329",4/28/2016 13:04:04,4/28/2016 13:17:07,"YFK","YFKB0",1,1,0,1,,4.00,"Down","26","UpperSalmon","Upstream"
2822,9/22/2015 0:00:00,"384.3B23ADD329",4/28/2016 22:29:47,4/28/2016 22:29:47,"YFK","YFKA0",1,1,0,1,,5.00,"Up","26","UpperSalmon","Upstream"
2823,9/22/2015 0:00:00,"384.3B23ADD329",5/22/2016 16:55:49,5/22/2016 16:55:49,"YFK","YFKB0",1,1,0,1,,4.00,"Down","26","UpperSalmon","Downstream"
2824,9/22/2015 0:00:00,"3D9.1BF27340E2",9/22/2015 8:59:39,9/22/2015 11:28:25,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2825,9/22/2015 0:00:00,"3D9.1BF2773EA0",9/22/2015 10:00:00,9/22/2015 10:38:27,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2826,9/22/2015 0:00:00,"3D9.1C2E001C56",9/22/2015 10:00:00,9/22/2015 13:07:01,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2827,9/22/2015 0:00:00,"3D9.1C2E001C56",12/4/2015 10:31:40,3/10/2016 12:55:12,"IR1","IR1",1,1,1,1,,2.00,"Up","11","ImnahaRiver","Upstream"
2828,9/22/2015 0:00:00,"3D9.1C2E001C56",3/11/2016 10:16:08,3/11/2016 11:02:08,"IR2","IR2",1,1,1,1,,3.00,"Up","11","ImnahaRiver","Upstream"
2829,9/22/2015 0:00:00,"3D9.1C2E0547F9",9/22/2015 10:00:00,9/22/2015 10:38:20,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2830,9/22/2015 0:00:00,"3D9.1C2E0547F9",4/27/2016 14:09:02,4/27/2016 14:09:02,"TAY","TAYB0",1,1,1,1,,2.00,"Up","22","BigCreek","Upstream"
2831,9/22/2015 0:00:00,"3DD.00775DB230",9/22/2015 10:00:00,9/22/2015 12:00:50,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2832,9/23/2015 0:00:00,"384.3B23ABE087",9/23/2015 10:00:00,9/23/2015 11:53:32,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2833,9/23/2015 0:00:00,"384.3B23ACD28F",9/23/2015 10:00:00,9/23/2015 10:09:26,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2834,9/23/2015 0:00:00,"384.3B23ACD28F",4/11/2016 17:09:37,4/11/2016 17:09:37,"COC","COCB0",1,1,1,1,,2.00,"Up","10","CowCreek","Upstream"
2835,9/23/2015 0:00:00,"384.3B23ACD28F",4/11/2016 17:15:52,4/28/2016 16:20:25,"COC","COCA0",1,1,1,1,,3.00,"Up","10","CowCreek","Upstream"
2836,9/23/2015 0:00:00,"384.3B23ACD28F",4/28/2016 16:20:39,4/28/2016 16:20:39,"COC","COCB0",1,1,0,1,,2.00,"Down","10","CowCreek","Downstream"
2837,9/23/2015 0:00:00,"384.3B23ACD502",9/23/2015 10:00:00,9/23/2015 13:46:13,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2838,9/23/2015 0:00:00,"384.3B23ACD502",4/19/2016 13:35:36,4/19/2016 13:35:36,"IR2","IR2",1,1,1,1,,3.00,"Up","11","ImnahaRiver","Upstream"
2839,9/23/2015 0:00:00,"384.3B23ACD502",5/6/2016 14:36:24,5/6/2016 14:37:26,"BSC","BSCB0",1,1,1,1,,4.00,"Up","11","ImnahaRiver","Upstream"
2840,9/23/2015 0:00:00,"384.3B23ACD502",5/6/2016 14:40:11,5/6/2016 14:40:11,"BSC","BSCA0",1,1,1,1,,5.00,"Up","11","ImnahaRiver","Upstream"
2841,9/23/2015 0:00:00,"384.3B23ACD5A1",9/23/2015 10:00:00,9/23/2015 11:08:52,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2842,9/23/2015 0:00:00,"384.3B23ACD705",9/23/2015 10:00:00,9/23/2015 10:00:00,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2843,9/23/2015 0:00:00,"384.3B23ACD7A9",9/23/2015 10:00:00,9/23/2015 11:09:02,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2844,9/23/2015 0:00:00,"384.3B23ACD7A9",3/31/2016 21:43:10,3/31/2016 21:43:10,"WR1","WR1",1,1,1,1,,2.00,"Up","18","Wallowa","Upstream"
2845,9/23/2015 0:00:00,"384.3B23ACD85F",9/23/2015 8:42:41,9/23/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2846,9/23/2015 0:00:00,"384.3B23ACD85F",4/7/2016 16:39:18,4/7/2016 16:39:18,"UGR","UGR",1,1,1,1,,2.00,"Up","19","GrandeRonde","Upstream"
2847,9/23/2015 0:00:00,"384.3B23ACDB33",9/23/2015 10:00:00,9/23/2015 11:24:59,"LGRLDR","GRA",1,1,1,0,,1.00,"Up","NA","NA","Upstream"
2848,9/23/2015 0:00:00,"384.3B23ACDB33",3/21/2016 10:15:00,3/21/2016 10:15:00,"ASOTIC","ASOTIC",1,1,1,0,,4.00,"Up","5","Asotin","Upstream"
2849,9/23/2015 0:00:00,"384.3B23ACDB33",3/21/2016 18:01:01,3/21/2016 18:01:01,"ACB","ACB",1,1,1,0,,5.00,"Up","5","Asotin","Upstream"
2850,9/23/2015 0:00:00,"384.3B23ACDB33",4/4/2016 5:59:10,4/8/2016 6:42:54,"AFC","AFCA0",0,1,1,0,"undetermined spawn location, assigned to first",7.00,"Up","5","Asotin","Upstream"
2851,9/23/2015 0:00:00,"384.3B23ACDB33",4/8/2016 6:52:09,4/8/2016 6:52:09,"AFC","AFCB0",0,0,0,0,,6.00,"Down","5","Asotin","Upstream"
2852,9/23/2015 0:00:00,"384.3B23ACDB33",4/12/2016 14:33:58,4/12/2016 14:33:58,"CCA","CCAB0",1,0,0,0,,6.00,"NA","5","Asotin","Upstream"
2853,9/23/2015 0:00:00,"384.3B23ACDB33",4/12/2016 14:34:18,4/12/2016 14:34:18,"CCA","CCAA0",1,0,0,0,,7.00,"Up","5","Asotin","Upstream"
2854,9/23/2015 0:00:00,"384.3B23ACDB33",4/25/2016 15:00:00,4/25/2016 15:00:00,"ASOTIC","ASOTIC",1,0,0,0,,4.00,"Down","5","Asotin","Downstream"
2855,9/23/2015 0:00:00,"384.3B23ACDE46",9/23/2015 10:00:00,9/23/2015 12:40:54,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2856,9/23/2015 0:00:00,"384.3B23ACDE46",3/13/2016 12:40:27,3/13/2016 12:40:27,"SFG","SFG",1,1,1,1,,2.00,"Up","21","SFSalmon","Upstream"
2857,9/23/2015 0:00:00,"384.3B23ACDE46",3/23/2016 1:09:23,4/28/2016 16:38:54,"KRS","KRS",1,1,1,1,,3.00,"Up","21","SFSalmon","Upstream"
2858,9/23/2015 0:00:00,"384.3B23ACE049",9/23/2015 10:00:00,9/23/2015 13:00:00,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2859,9/23/2015 0:00:00,"384.3B23ACE1AA",9/23/2015 9:50:53,9/23/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2860,9/23/2015 0:00:00,"384.3B23ACE52F",9/23/2015 10:00:00,9/23/2015 12:25:12,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2861,9/23/2015 0:00:00,"384.3B23ACE6C0",9/23/2015 8:18:49,9/23/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2862,9/23/2015 0:00:00,"384.3B23ACE6FA",9/23/2015 10:00:00,9/23/2015 13:08:08,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2863,9/23/2015 0:00:00,"384.3B23ACE6FA",2/29/2016 11:45:00,2/29/2016 11:45:00,"ALPOWC","ALPOWC",1,1,1,1,,2.00,"Up","4","Alpowa","Upstream"
2864,9/23/2015 0:00:00,"384.3B23ACE8DF",9/23/2015 10:00:00,9/23/2015 10:18:38,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2865,9/23/2015 0:00:00,"384.3B23ACE9A4",9/23/2015 10:00:00,9/23/2015 14:26:45,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2866,9/23/2015 0:00:00,"384.3B23ACE9A4",2/15/2016 15:32:10,2/18/2016 19:33:53,"SC1","SC1",1,1,1,1,,2.00,"Up","13","SFClearwater","Upstream"
2867,9/23/2015 0:00:00,"384.3B23ACF091",9/23/2015 10:00:00,10/5/2015 8:42:47,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2868,9/23/2015 0:00:00,"384.3B23ACF0F8",9/23/2015 10:00:00,9/23/2015 14:20:31,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2869,9/23/2015 0:00:00,"384.3B23ACF3F4",9/23/2015 10:00:00,9/23/2015 11:25:12,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2870,9/23/2015 0:00:00,"384.3B23ACF413",9/23/2015 10:00:00,9/23/2015 11:37:40,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2871,9/23/2015 0:00:00,"384.3B23ACF449",9/23/2015 10:00:00,9/23/2015 10:17:19,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2872,9/23/2015 0:00:00,"384.3B23ACF449",3/12/2016 10:00:00,3/12/2016 10:00:00,"GEORGC","GEORGC",1,1,1,1,,4.00,"Up","5","Asotin","Upstream"
2873,9/23/2015 0:00:00,"384.3B23ACF77B",9/23/2015 10:00:00,9/23/2015 11:22:22,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2874,9/23/2015 0:00:00,"384.3B23ACF77B",3/21/2016 18:46:37,3/21/2016 18:46:37,"WR1","WR1",1,1,1,1,,2.00,"Up","18","Wallowa","Upstream"
2875,9/23/2015 0:00:00,"384.3B23ACF840",9/23/2015 9:29:55,9/23/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2876,9/23/2015 0:00:00,"384.3B23ACF85D",9/23/2015 10:00:00,9/23/2015 11:13:04,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2877,9/23/2015 0:00:00,"384.3B23ACF85D",4/4/2016 16:01:19,4/4/2016 16:04:23,"IR1","IR1",1,1,1,1,,2.00,"Up","11","ImnahaRiver","Upstream"
2878,9/23/2015 0:00:00,"384.3B23ACF9C9",9/23/2015 9:47:18,9/23/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2879,9/23/2015 0:00:00,"384.3B23ACFA17",9/23/2015 10:00:00,9/23/2015 11:17:39,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2880,9/23/2015 0:00:00,"384.3B23ACFA7D",9/23/2015 8:48:40,9/23/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2881,9/23/2015 0:00:00,"384.3B23ACFA7D",3/21/2016 2:47:19,3/21/2016 2:47:19,"JOC","JOCB0",1,1,1,1,,2.00,"Up","9","JosephCreek","Upstream"
2882,9/23/2015 0:00:00,"384.3B23ACFA7D",3/21/2016 2:47:55,3/21/2016 5:32:14,"JOC","JOCA0",1,1,1,1,,3.00,"Up","9","JosephCreek","Upstream"
2883,9/23/2015 0:00:00,"384.3B23ACFA7D",3/21/2016 5:32:36,3/21/2016 14:39:46,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2884,9/23/2015 0:00:00,"384.3B23ACFA7D",3/21/2016 14:40:06,3/21/2016 15:24:16,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2885,9/23/2015 0:00:00,"384.3B23ACFA7D",3/21/2016 15:24:37,3/22/2016 0:38:01,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2886,9/23/2015 0:00:00,"384.3B23ACFA7D",3/22/2016 0:38:39,3/22/2016 7:51:53,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2887,9/23/2015 0:00:00,"384.3B23ACFA7D",3/22/2016 7:52:07,3/22/2016 10:05:20,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2888,9/23/2015 0:00:00,"384.3B23ACFA7D",3/22/2016 10:06:24,3/22/2016 12:41:20,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2889,9/23/2015 0:00:00,"384.3B23ACFA7D",3/22/2016 13:04:53,3/22/2016 13:04:53,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2890,9/23/2015 0:00:00,"384.3B23ACFA7D",3/22/2016 13:05:57,3/22/2016 21:38:41,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2891,9/23/2015 0:00:00,"384.3B23ACFA7D",3/22/2016 21:39:59,3/22/2016 22:17:17,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2892,9/23/2015 0:00:00,"384.3B23ACFA7D",3/22/2016 22:18:44,3/23/2016 9:30:24,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2893,9/23/2015 0:00:00,"384.3B23ACFA7D",3/23/2016 9:31:04,3/23/2016 11:35:45,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2894,9/23/2015 0:00:00,"384.3B23ACFA7D",3/23/2016 11:37:01,3/25/2016 10:25:45,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2895,9/23/2015 0:00:00,"384.3B23ACFA7D",3/25/2016 10:27:21,3/25/2016 10:31:01,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2896,9/23/2015 0:00:00,"384.3B23ACFA7D",3/25/2016 10:38:36,3/25/2016 10:41:29,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2897,9/23/2015 0:00:00,"384.3B23ACFA7D",3/25/2016 10:41:50,3/25/2016 12:34:32,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2898,9/23/2015 0:00:00,"384.3B23ACFA7D",3/25/2016 12:36:02,3/25/2016 15:48:25,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2899,9/23/2015 0:00:00,"384.3B23ACFA7D",3/25/2016 15:49:20,3/25/2016 19:04:25,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2900,9/23/2015 0:00:00,"384.3B23ACFA7D",3/25/2016 23:16:32,3/26/2016 6:45:23,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2901,9/23/2015 0:00:00,"384.3B23ACFA7D",3/26/2016 6:48:38,3/26/2016 8:12:03,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2902,9/23/2015 0:00:00,"384.3B23ACFA7D",3/26/2016 8:20:00,3/26/2016 8:24:36,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2903,9/23/2015 0:00:00,"384.3B23ACFA7D",3/26/2016 12:17:47,3/26/2016 12:30:59,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2904,9/23/2015 0:00:00,"384.3B23ACFA7D",3/26/2016 12:31:26,3/28/2016 1:03:22,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2905,9/23/2015 0:00:00,"384.3B23ACFA7D",3/28/2016 1:03:55,3/28/2016 1:09:47,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2906,9/23/2015 0:00:00,"384.3B23ACFA7D",3/28/2016 1:10:24,3/28/2016 1:16:25,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2907,9/23/2015 0:00:00,"384.3B23ACFA7D",3/28/2016 1:16:58,3/28/2016 3:21:11,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2908,9/23/2015 0:00:00,"384.3B23ACFA7D",3/28/2016 3:21:33,3/28/2016 3:22:33,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2909,9/23/2015 0:00:00,"384.3B23ACFA7D",3/28/2016 3:23:59,3/28/2016 3:23:59,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2910,9/23/2015 0:00:00,"384.3B23ACFA7D",3/28/2016 3:25:15,3/28/2016 5:34:50,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2911,9/23/2015 0:00:00,"384.3B23ACFA7D",3/28/2016 5:35:17,3/28/2016 13:42:52,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2912,9/23/2015 0:00:00,"384.3B23ACFA7D",3/28/2016 13:43:28,3/28/2016 20:23:51,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2913,9/23/2015 0:00:00,"384.3B23ACFA7D",3/28/2016 20:24:08,3/29/2016 13:03:44,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2914,9/23/2015 0:00:00,"384.3B23ACFA7D",3/29/2016 13:05:05,4/1/2016 15:56:44,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2915,9/23/2015 0:00:00,"384.3B23ACFA7D",4/1/2016 15:57:00,4/1/2016 16:23:43,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2916,9/23/2015 0:00:00,"384.3B23ACFA7D",4/1/2016 16:23:57,4/1/2016 16:58:39,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2917,9/23/2015 0:00:00,"384.3B23ACFA7D",4/1/2016 17:02:43,4/1/2016 17:02:43,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2918,9/23/2015 0:00:00,"384.3B23ACFA7D",4/1/2016 17:03:11,4/5/2016 19:28:33,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2919,9/23/2015 0:00:00,"384.3B23ACFA7D",4/5/2016 19:29:08,4/5/2016 22:49:03,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2920,9/23/2015 0:00:00,"384.3B23ACFA7D",4/5/2016 22:51:15,4/6/2016 19:36:52,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2921,9/23/2015 0:00:00,"384.3B23ACFA7D",4/6/2016 19:40:19,4/6/2016 22:25:48,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
2922,9/23/2015 0:00:00,"384.3B23ACFA7D",4/6/2016 22:26:56,4/9/2016 15:18:44,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
2923,9/23/2015 0:00:00,"384.3B23ACFA7D",4/9/2016 15:18:59,4/9/2016 15:18:59,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Downstream"
2924,9/23/2015 0:00:00,"384.3B23AD0152",9/23/2015 10:00:00,9/23/2015 14:08:50,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2925,9/23/2015 0:00:00,"384.3B23AD02D5",9/23/2015 8:52:17,9/23/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2926,9/23/2015 0:00:00,"384.3B23AD04F7",9/23/2015 9:06:05,9/23/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2927,9/23/2015 0:00:00,"384.3B23AD08F2",9/23/2015 10:00:00,9/23/2015 11:27:08,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2928,9/23/2015 0:00:00,"384.3B23AD0B5C",9/23/2015 10:00:00,9/23/2015 10:08:38,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2929,9/23/2015 0:00:00,"384.3B23AD109B",9/23/2015 9:15:10,9/23/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2930,9/23/2015 0:00:00,"384.3B23AD157E",9/23/2015 10:00:00,10/11/2015 7:23:23,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
2931,9/23/2015 0:00:00,"384.3B23AD1E4B",9/23/2015 10:00:00,9/23/2015 10:48:16,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
